Trading Name,Outlet Name,Website,Outlet Address,Outlet Suburb,Outlet Postcode,Telephone Number,Online Mail Order Flag,Australia Wide Flag,Overseas Flag,Senior Scheme Flag,Carer Scheme Flag,Business Category,Discount,Latitude,Longitude
Australian Hearing,Australian Hearing,www.hearing.com.au,2092 Logan Rd,UPPER MT GRAVATT,4122,(07) 3347 4200,No,Yes,No,Yes,No,Hearing Products and Services,10% off 'top up' amount for eligible seniors. Conditions apply.,-27.560397,153.082996
Australian Hearing,Australian Hearing,www.hearing.com.au,cnr Tingal Rd/Charlotte St,WYNNUM,4178,(07) 3348 1500,No,Yes,No,Yes,No,Hearing Products and Services,10% off 'top up' amount for eligible seniors. Conditions apply.,-27.438079,153.169128
Australian Medical Alarms,Australian Medical Alarms,www.australianmedicalalarms.com.au,(blank),(blank),(blank),1300 173 287,Yes,Yes,No,Yes,Yes,Personal Alarms,10% discount on outright purchases. 5% discount on all rentals.,(blank),(blank)
Australian National Hotel,Australian National Hotel,www.aussienash.com.au,867 Stanley St,WOOLLOONGABBA,4102,(07) 3391 3964,No,Yes,Yes,Yes,Yes,"Clubs, Hotels and Taverns",10% off bistro menu. Excludes seniors menu & other offers.,-27.488038,153.045465
Australian Naturalcare Products,Australian Naturalcare Products,www.ausnaturalcare.com.au/qldsc,(blank),(blank),(blank),1300 365 020,Yes,Yes,Yes,Yes,Yes,Health Products,20% off first order (excluding delivery) plus a free 150gm tube of Natural Vitamin E Cream. Use promo code QLDSC20,(blank),(blank)
Australian Senior Publications,Australian Senior Newspaper,www.thesenior.com.au,(blank),(blank),(blank),1800 001 987,Yes,Yes,No,Yes,Yes,"Books, Magazines and Newspapers",20% off subscriptions to the Qld edition of 'The Senior'.,(blank),(blank)
Australian Seniors Insurance Agency,Australian Seniors Insurance Agency,www.seniors.com.au,(blank),(blank),(blank),1300 354 903,Yes,Yes,No,Yes,No,Home Insurance,Save up to 30% on Home and Contents Insurance when you buy online.,(blank),(blank)
Australian Seniors Insurance Agency,Australian Seniors Insurance Agency,www.seniors.com.au,(blank),(blank),(blank),1300 354 903,Yes,Yes,No,Yes,No,Insurance,Don't drive a lot? You could save with Pay As You Drive.  Save up to 20% on Car Insurance.,(blank),(blank)
Australian Seniors Insurance Agency,Australian Seniors Insurance Agency,www.seniors.com.au,(blank),(blank),(blank),1300 354 903,Yes,Yes,No,Yes,No,Travel Insurance,Save 10% when you buy Travel Insurance online.,(blank),(blank)
Australian Solar Quotes,Australian Solar Quotes,www.australiansolarquotes.com.au,(blank),(blank),(blank),1300 303 864,Yes,Yes,No,Yes,No,Solar Sales and Services,$50 off solar installation booked through ASQ website.,(blank),(blank)
Australian Traditional Therapies,Australian Traditional Therapies,www.naturopathaustralia.com,3 Dolphin Ave,MERMAID BEACH,4218,(07) 5527 7703,No,Yes,No,Yes,Yes,Natural Therapies,10% off consultations only.,-28.058879,153.437699
Australian Workers Heritage Centre,Australian Workers Heritage Centre,www.australianworkersheritagecentre.com.au,94 Ash St,BARCALDINE,4725,(07) 4651 1579,No,Yes,Yes,Yes,Yes,Museums and Cultural Centres,Cardholders pay concession price.,-23.55359,145.288648
Australian Workers Heritage Centre,Australian Workers Heritage Centre,www.australianworkersheritagecentre.com.au,94 Ash St,BARCALDINE,4725,(07) 4651 1579,No,Yes,Yes,Yes,Yes,Tourist Attractions,Cardholders pay concession price.,-23.55359,145.288648
Auswide Motor Search Pty Ltd ,AUSWIDE MOTOR SEARCH PTY LTD,http://www.ausmotorsearch.com.au,http://www.ausmotorsearch.com.au,ONLINE BUSINESS,4560,0402 316 316,No,Yes,No,Yes,Yes,Vehicle Sales,Receive fleet discounts on all makes of new cars through our fleet purchasing power nationally.,-26.611605,152.931366
Repco Authorised Service Centre,Auto Centre Gold Coast,www.repcoservice.com,Auto Centre Gold Coast - U 1  32 Dover Dr,BURLEIGH HEADS,4220,(07) 5535 4531,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-28.105533,153.426892
Repco Authorised Service Centre,Auto Focus Mechanical,www.repcoservice.com,Auto Focus Mechanical - 11 O'Loughlin St,NORTH MACKAY,4740,(07) 4910 9589,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-21.117799,149.194502
Auto One Beaudesert,Auto One Beaudesert,www.autoone.com.au,179 Brisbane St,BEAUDESERT,4285,(07) 5541 2339,No,Yes,No,Yes,Yes,Parts and Accessories,5% discount. Excludes oil and other special offers.,-27.981236,152.995127
Auto One Browns Plains,Auto One Browns Plains,http://www.autoonebrownsplains.com.au/,Village Sq - Shop J2  18 Commerce Dr,BROWNS PLAINS,4118,(07) 3802 8911,No,Yes,Yes,Yes,Yes,Parts and Accessories,"10% off. Excludes specials, oil, labour and gift cards.",-27.663539,153.046595
Repco Authorised Service Centre,Auto Stop,www.repcoservice.com,Auto Stop - 45 Flanders St,SALISBURY,4107,(07) 3277 6833,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-27.541931,153.036806
Autoace Automotive,Autoace Automotive,www.autoaceauto.com.au,Shop 1  8 Leonard Pde,CURRUMBIN WATERS,4223,(07) 5534 2277,No,Yes,No,Yes,Yes,"Brakes, Exhausts, Steering and Suspension",15% discount on all services provided.,-28.145709,153.47259
Autoace Automotive,Autoace Automotive,www.autoaceauto.com.au,Shop 1  8 Leonard Pde,CURRUMBIN WATERS,4223,(07) 5534 2277,No,Yes,No,Yes,Yes,Repairs and Servicing,15% discount on all services provided.,-28.145709,153.47259
Autobarn Logan City,Autobarn Logan City,www.autobarn.com.au,60 Moss St,SLACKS CREEK,4127,(07) 3290 7600,No,Yes,No,Yes,No,Parts and Accessories,5% discount on all products. Excludes store specials.,-27.621427,153.122496
Autobarn Mount Isa,Autobarn Mount Isa,www.autobarn.com.au,cnr Marian/Butler Sts,MOUNT ISA ,4825,(07) 4743 6966,No,Yes,No,Yes,Yes,Parts and Accessories,5% discount storewide. Excludes items on sale.,-20.726801,139.504692
Autobarn Tweed Heads,Autobarn Tweed Heads,www.autobarn.com.au,Harvey Norman Cnt - Greenway Dr,TWEED HEADS STH,2486,(07) 5523 2055,No,Yes,No,Yes,No,Parts and Accessories,5% discount on recommended retail price. Excludes sale items.,-28.20585,153.53737
Automotive Central ,Automotive Central,www.automotivecentral.com.au,13 Greenway Dr,TWEED HEADS STH,2486,(07) 5524 4922,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off all labour charges. Excludes roadworthy inspections.,-28.202457,153.537059
Repco Authorised Service Centre,Automotive Obsession,www.repcoservice.com,"Automotive Obsession - 890 Ingham Rd, Bohle",TOWNSVILLE,4818,(07) 4774 3375,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-19.262605,146.708307
Automotive Plus,Automotive Plus,http://www.automotiveplus.com.au,U 2A  605 Zillmere Rd,ZILLMERE,4034,(07) 3863 5858,No,Yes,No,Yes,No,Repairs and Servicing,Auto Service Centre.  Repairs and Maintenance. Log Book Servicing.Mazda Specialists.New and Used Mazda Parts.,-27.354766,153.028822
Automotive Satisfaction,Automotive Satisfaction,www.automotivesatisfaction.com.au,U 4  152 Siganto Dr,HELENSVALE,4212,(07) 5580 0391,No,Yes,No,Yes,Yes,Repairs and Servicing,10% discount on all repairs. Excludes servicing specials.,-27.89252,153.31537
Autopro Hervey Bay,Autopro Hervey Bay,www.autopro.com.au,34 Taylor St,PIALBA,4655,(07) 4128 3522,No,Yes,No,Yes,No,Parts and Accessories,10% off all products. Excludes specials and sale items.,-25.284736,152.843635
Avana Wellness,Avana Wellness,http://www.avanawellness.com.au,18 Yarra Rd,WAKERLEY,4154,0484 314 163,No,Yes,No,Yes,No,Massage,20% discount off Reflexology20% discount off Indian head massage20% discount off health review including diet review & bioresonance,-27.4819,153.155678
Avantia Corporate Services,Avantia Corporate Services,www.avantiacorp.com.au,L 7  320 Adelaide St,BRISBANE,4000,(07) 3010 9711,No,Yes,No,Yes,No,Real Estate Agencies and Property Managers,Free first consultation and advice on business exit/sale.,-27.464814,153.029022
Avis Australia,Avis Australia,www.avis.com.au/seniors,366 Shute Harbour Rd,AIRLIE BEACH,4802,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-20.269623,148.718072
Avis Australia,Avis Australia,www.avis.com.au/seniors,366 Shute Harbour Rd,AIRLIE BEACH,4802,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-20.269623,148.718072
Avis Australia,Avis Australia,www.avis.com.au/seniors,50 Callide St,BILOELA,4715,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.40201,150.512281
Avis Australia,Avis Australia,www.avis.com.au/seniors,50 Callide St,BILOELA,4715,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.40201,150.512281
Avis Australia,Avis Australia,www.avis.com.au/seniors,Biloela Airport Terminal,BILOELA AIRPORT,4715,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.24628,150.568654
Avis Australia,Avis Australia,www.avis.com.au/seniors,Biloela Airport Terminal,BILOELA AIRPORT,4715,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.24628,150.568654
Avis Australia,Avis Australia,www.avis.com.au/seniors,131 Zillmere Rd,BOONDALL,4034,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.361761,153.055693
Avis Australia,Avis Australia,www.avis.com.au/seniors,131 Zillmere Rd,BOONDALL,4034,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.361761,153.055693
Avis Australia,Avis Australia,www.avis.com.au/seniors,Airport Terminal,BRISBANE AIRPORT,4009,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.38837,153.113203
Avis Australia,Avis Australia,www.avis.com.au/seniors,Airport Terminal,BRISBANE AIRPORT,4009,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.38837,153.113203
Avis Australia,Avis Australia,www.avis.com.au/seniors,53 Albert St,BRISBANE CITY,4000,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.472188,153.028147
Avis Australia,Avis Australia,www.avis.com.au/seniors,53 Albert St,BRISBANE CITY,4000,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.472188,153.028147
Avis Australia,Avis Australia,www.avis.com.au/seniors,31 Takalvan St,BUNDABERG,4670,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.874312,152.332081
Avis Australia,Avis Australia,www.avis.com.au/seniors,31 Takalvan St,BUNDABERG,4670,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.874312,152.332081
Avis Australia,Avis Australia,www.avis.com.au/seniors,Bundaberg Airport Terminal,BUNDABERG AIRPORT,4670,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.886995,152.258899
Avis Australia,Avis Australia,www.avis.com.au/seniors,Bundaberg Airport Terminal,BUNDABERG AIRPORT,4670,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-24.886995,152.258899
Avis Australia,Avis Australia,www.avis.com.au/seniors,Airport Terminal,CAIRNS AIRPORT,4870,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-16.893561,145.755637
Avis Australia,Avis Australia,www.avis.com.au/seniors,Airport Terminal,CAIRNS AIRPORT,4870,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-16.893561,145.755637
Avis Australia,Avis Australia,www.avis.com.au/seniors,153 Lake St,CAIRNS CITY,4870,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-16.919329,145.772867
Avis Australia,Avis Australia,www.avis.com.au/seniors,153 Lake St,CAIRNS CITY,4870,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-16.919329,145.772867
Avis Australia,Avis Australia,www.avis.com.au/seniors,98 Redland Bay Rd,CAPALABA,4157,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.528057,153.195779
Avis Australia,Avis Australia,www.avis.com.au/seniors,98 Redland Bay Rd,CAPALABA,4157,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.528057,153.195779
Avis Australia,Avis Australia,www.avis.com.au/seniors,Charleville Airport Terminal,CHARLEVILLE,4470,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.416142,146.223662
Avis Australia,Avis Australia,www.avis.com.au/seniors,Charleville Airport Terminal,CHARLEVILLE,4470,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.416142,146.223662
Avis Australia,Avis Australia,www.avis.com.au/seniors,Mitchell Highway,CHARLEVILLE,4470,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.441641,146.245663
Avis Australia,Avis Australia,www.avis.com.au/seniors,Mitchell Highway,CHARLEVILLE,4470,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.441641,146.245663
Avis Australia,Avis Australia,www.avis.com.au/seniors,116 Gill St,CHARTERS TOWERS,4820,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-20.076871,146.260729
Avis Australia,Avis Australia,www.avis.com.au/seniors,116 Gill St,CHARTERS TOWERS,4820,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-20.076871,146.260729
Avis Australia,Avis Australia,www.avis.com.au/seniors,8 Inverai Rd,CHINCHILLA,4413,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.743151,150.632785
Avis Australia,Avis Australia,www.avis.com.au/seniors,8 Inverai Rd,CHINCHILLA,4413,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-26.743151,150.632785
Avis Australia,Avis Australia,www.avis.com.au/seniors,Coolangatta Airport Terminal,COOLANGATTA,4225,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-28.168166,153.521693
Avis Australia,Avis Australia,www.avis.com.au/seniors,Coolangatta Airport Terminal,COOLANGATTA,4225,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-28.168166,153.521693
Avis Australia,Avis Australia,www.avis.com.au/seniors,Myall Hotel - Cnr Myall/Drayton Sts,DALBY,4405,13 63 33,No,Yes,Yes,Yes,Yes,Car Hire,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.18657,151.266224
Avis Australia,Avis Australia,www.avis.com.au/seniors,Myall Hotel - Cnr Myall/Drayton Sts,DALBY,4405,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-27.18657,151.266224
Avis Australia,Avis Australia,www.avis.com.au/seniors,Emerald Airport Terminal,EMERALD,4720,13 63 33,No,Yes,Yes,Yes,Yes,Car Rental Services,Discounted rate together with 5th day free* of the base rate. Quote AWD P374903 for your discount plus coupon TPPA026 for your free day. *T&Cs apply.,-37.946087,145.436005
